0	Its inflation index, which has risen continuously over the last 8 months, climbed to 110.0 in January from 108.0 in October last year.The UK is looking strong going into the general election, but businesses need to prepare themselves for a jolt ahead as the Bank of England reacts to growth and inflationary pressures, said Peter Hemington, partner at BDO Stoy Hayward.Growth will probably slow by the end of 2005 and it is likely that we will see higher interest rates or a sharp drop in demand for products and services. G7 backs Africa debt relief plan G7 finance ministers have backed plans to write off up to 100% of the debts of some of the world's poorest countries.
0	UK chancellor Gordon Brown said the London meeting of the world's seven richest nations would be remembered as the 100% debt relief summit.
0	Some 37 countries could benefit after a case-by-case review by bodies including the World Bank and the IMF, he said.
0	But the US says it cannot support Mr Brown's International Finance Facility to boost aid to developing countries.
0	BBC correspondents said the meeting had produced some movement towards the UK's ambitions, but much work was needed.
0	Mr Brown said it was a major breakthrough for the international organisations to offer up to 100% multilateral debt relief - the vast bulk of money owed by the poorest countries.
0	We could be at the beginning of the final stage of the process where the debts that were owed by the poorest countries, built up over 20 or 30 years, debts that are simply unpayable in the real world, are finally taken care of, he said.
0	He added: It is the richest countries hearing the voices of the poor. But he said they would insist on government reforms and the need for transparency, tackling corruption and openness from both the poorest and richest nations.
0	BBC correspondent Patrick Bartlett said while it was an agreement in principle, the organisations involved now have to look at how it would work in practice.
0	Oxfam senior policy adviser Max Lawson welcomed the statement and said G7 ministers had passed the first hurdle of 2005.
0	But he added: They need to move quickly to turn their proposals into real change for the world's poorest.Two million children will die needlessly between now and the next meeting in April.
0	If rich countries are going to keep their promises to tackle obscene poverty they need deliver - and deliver quickly. Talks are continuing on how to finance increased overseas development assistance.
0	The International Monetary Fund (IMF) is to look at a proposal to use its gold supplies to help the debt relief effort when it meets in April.
0	Mr Brown said G7 ministers had agreed to defer debt interest payments and repayments for some countries affected by the tsunami until the end of 2005.
0	But UK plans for an International Finance Facility (IFF) to help deal with debt in the developing world have not been agreed.
0	Mr Brown wanted to provide $10bn (£5.38bn) a year over a decade, using G7 backing so the money could be borrowed up front on financial markets.
0	It is a key element of his proposals for a modern version of the Marshall Plan, which brought US aid to rebuild Europe after World War II, for the developing world.
0	Mr Brown said it was winning support every day and said a programme had been agreed to draw up more details in time for the G8 summit in July.
0	But US Treasury Under-Secretary John Taylor said the US could not support the IFF because of its legislative process.The US is completely committed to poverty reduction and providing financing to do that, he said.But this particular mechanism does not work for the United States.
0	It works for other countries, and that is fine. Earlier, he told BBC Radio 4's Today programme the US had increased support for Africa in the past four years from $1.1bn per year to $4.6bn per year.
0	But South Africa Finance Minister Trevor Manuel told the BBC's Talking Point programme what was needed was one approach, with all wealthy nations on board.
0	He said much of the money pledged by the US had not yet been dispensed.
0	The UK has made poverty in the poorest nations a key theme for its 2005 presidency of the Group of Eight (G8), which comprises the G7 and Russia.
0	The G8 countries will meet at Gleneagles in Scotland.
0	At a dinner on Friday night, former South African president Nelson Mandela backed Mr Brown's plan when he urged the finance chiefs to write-off African debt and provide an extra $50bn (£26.69bn) a year in aid for the next decade.
0	Talks also centred on the impact of the rising economies of China and India, the US budget and trade deficits, how the US, Europe and Japan can act to boost global economic growth, and HIV/Aids.
0	G7 ministers called for more flexibility in international exchange rates and said excess volatility would impede economic growth.
0	Representatives from China, India, Russia, South Africa and Brazil were invited to attend some of the sessions.
0	A G8 summit is set to take place in July.
0	Q&A: Malcolm Glazer and Man Utd The battle for control of Manchester United has taken another turn after the club confirmed it had received a fresh takeover approach from US business tycoon Malcolm Glazer.
0	No formal offer has been made yet, but Manchester United have confirmed they have received a detailed proposal from the US entrepreneur which could lead to a bid.
0	Reports have put the offer at 300p per share, which would value Manchester United at about £800m ($1.5bn).
0	The approach by the 76-year-old owner of the Tampa Bay Buccaneers American football team is reportedly being led by his two sons, Avi and Joel.
0	A previous approach to the United board by Mr Glazer in October last year was turned down.
0	However, the BBC has learnt that the club is unlikely to reject the latest plan out of hand.
0	Mr Glazer's previous offer involved borrowing large amounts of money to finance any takeover.
0	That would have left the club with debt levels which were deemed not... in the best interests of the company by Manchester United's board when they rejected his approach last year.
0	However, Mr Glazer's latest offer is reported to have cut the amount of borrowing needed by £200m.
0	While United's board may be casting a serious eye over Mr Glazer's latest proposals, supporters remain fiercely opposed to any deal.
0	Supporters' group Shareholders United - which has proved adept in rallying opposition to Mr Glazer's campaign - said it would fight any move.Manchester United are a debt-free company.
0	We don't want to fall into debt and we don't need to fall into debt, Shareholders United's Sean Bones told the BBC.
0	United's players also appear unhappy at the prospect of a takeover.A lot of people want the club's interest to be with people who have grown up with the club and got its interests at heart, Rio Ferdinand told BBC Radio Five Live.No-one knows what this guy will be bringing to the table. The key to any successful bid will be attracting the support of United's largest shareholders, the Irish horse racing tycoons John Magnier and JP McManus.
0	Through their Cubic Expression vehicle they own 28.9% of the club.
0	Mr Glazer owns 28.1%.
0	Joe McLean, a football specialist at accountancy firm Grant Thornton, said the support of Mr Magnier and Mr McManus was utterly crucial.Mr Glazer's bid will not proceed without their support and they have previously indicated that they are holding their stake as an investment.If that's the case, the shares will therefore need a price attachment of about 300 pence, maybe 305.If that's the case then Mr Glazer might well secure their support - if he does, this bid could well go ahead. Indeed it is.
0	Malcolm Glazer was little-known in the UK until he started to build up his stake in Manchester United in late 2003.
0	In February 2004 he said he was considering whether to bid for the club.
0	No bid emerged, but Mr Glazer continued to increase his holding in the club.
0	In October 2004, Manchester United said they had received a preliminary approach, which turned out to have come from Mr Glazer.
0	However, the board rejected the move because of the amount of debt it would involve.
0	At the club's annual general meeting in November, Mr Glazer took revenge by using his hefty stake in the club to oust three directors from the board.
0	Legal adviser Maurice Watkins, commercial director Andy Anson and non-executive director Philip Yea were voted out, against the wishes of chief executive David Gill.
0	But the move led to bankers JP Morgan and public relations firm Brunswick withdrawing from the Glazer bid team.
0	Making your office work for you Our mission to brighten up your working lives continues - and this time, we're taking a long hard look at your offices.
0	Over the next few months, our panel of experts will be listening to your gripes about where you work, and suggesting ways to make your workspace more efficient, more congenial or simply prettier.
0	This week, we're hearing from Marianne Petersen, who is planning to convert a barn in Sweden into a base for her freelance writing work.
0	Click on the link under her photograph to read her story, and then scroll down to see what the panel have to say.
0	And if you want to take part in the series, go to the bottom of the story to find out how to get in touch.
0	Working from home presents a multitude of challenges.
0	Understanding your work personality allows you to work in terms of your own style.
0	Do you feel confident about your work output without conferring with others? Are you able to retain discipline and self motivate to get the job done? Do you build on the ideas of others - or are you a more introspective problem solver?.
0	In order for a virtual office to succeed, keeping the boundary between work and home life is essential.
0	It may be useful to be quite rigid about who is allowed to visit, and to keep strict office hours.
0	Referring to the space as work will give those around you a clear message that this is professional space.
0	It is imperative to consider how to bring the outside world into yours, keeping up to date with developments and maintaining a network.
0	Isolated work environments mean this has to be carefully thought out, and a strategy has to be developed that suits both your personality and your industry.
0	Joining professional groups or forming a loose association of like-minded people may assist.
0	It is useful to structure these meetings in advance as often they get relegated to less important status when times are busy - with the danger that when the workload eases, they have to be resurrected.
0	Prior to any interior work being undertaken it is essential to ensure that the roof and walls are made water-and-weather-tight, and the structure is checked for stability.
0	It appears that the roof trusses may need repairs and additional bracing.
0	Ideally, the roof should be replaced with an outer material in keeping with the character and location of the barn.
0	This would also allow for a well-insulated inner skin to be provided which should be light coloured.
0	It is likely that the most efficient way of heating the building is with electricity.
0	In order to provide this the owner will need to have an electrical engineer calculate the potential heating, power and lighting load to make sure the mains supply and distribution capacity are adequate.
0	Ideally, it would be good to have a mains water supply and some means of drainage for toilet and washing facilities.
0	The walls should be dry lined with a single skin of plasterboard laid over rockwool slab which will allow good wall insulation and the power and lighting circuits to be concealed, and the walls should be painted in a light colour.
0	The owner mentions she might lay a new floor over the existing planks; this will improve the insulation and offer a level surface.
0	I would suggest laying new oak veneer planks which can work in with the character of the barn.
0	As for lighting, consider a combination of floor mounted uplights, wall lights (wall washers) and selected downlights.
0	Use a combination of mains voltage fluorescent fittings and dimmable units which can vary the light levels and the feel of the interior.
0	Please click on the link to the right here to see my ideas for Marianne's barn.
0	The layout of this office reflects the need to have a working area and a more relaxed meeting space.
0	Large desk space and extensive storage would combine with tub chairs to maximise the space available.
0	The finishes chosen for the furniture will need to reflect the unusual setting, while the lighting and temperature control mechanisms used will further influence the workplace.
0	Regarding accessing the internet via the connection in the main house, your plan of going wireless is sensible.
0	A wireless router/access point in the house with a wireless LAN card in the PC in the renovated area may be sufficient.
0	However, important points to consider are the distance between the two buildings and the nature of the materials through which the signals have to pass, which could result in a weak signal strength.
0	You may require an additional wireless access point in the renovated area.
0	Your local IT supplier will be able to advise on this.
0	If you haven't already invested in robust firewall and anti-virus software, it is essential to do so, to protect your investment.
0	To really take advantage of wireless technology, you might consider a laptop computer and a docking station with external mouse and monitor.
0	Or you could use one of the new Tablet computers, which allow you to write directly on the screen and convert into text with built-in hand recognition software.
0	And finally, you will save money and space by considering a multi-function product for print, scan, copy and fax.
0	Market unfazed by Aurora setback As the Aurora limped back to its dock on 20 January, a blizzard of photos and interviews seemed to add up to an unambiguous tale of woe.
0	The ship had another slice of bad luck to add to its history of health scares and technical trouble.
0	And its owner, P&O Cruises - now part of the huge US Carnival Corporation - was looking at a significant slice chopped off this year's profits and a potential PR fiasco.
0	No-one, however, seems to have told the stock markets.
0	The warning of a five-cent hit to 2005 earnings came just 24 hours after one of the world's biggest investment banks had upped its target for Carnival's share price, from £35 to £36.20.
0	Other investors barely blinked, and by 1300 GMT Carnival's shares in London were down a single penny, or 0.03%, at £32.26.
0	Why the mismatch between the public perception and the market's response? The Aurora issue had been an ongoing one for some time, says Deutsche Bank's Simon Champion.It was clearly a source of uncertainty for the company - it was a long cruise, after all.
0	But the stock market is very good at treating these issues as one-off events. Despite its string of bad luck, he pointed out, Aurora is just one vessel in a large Carnival fleet, the UK's P&O Princess group having been merged into the much larger US firm in 2003.
0	And generally speaking, Carnival has a reputation for keeping its ships pretty much on schedule.Carnival has an incredibly strong track record, Mr Champion.
0	Similarly, analysts expect the impact on the rest of the cruise business to be limited.
0	The hundreds of disappointed passengers who have now had to give up the opportunity to spend the next three months on the Aurora have got both a refund and a credit for another cruise.
0	That should mitigate some of the PR risk, both for Carnival and its main competitor, Royal Caribbean.While not common, cancellations for technical reasons are not entirely unusual in the industry, wrote analysts from Citigroup Smith Barney in a note to clients on Friday.Moreover, such events typically have a limited impact on bookings and pricing for future cruises. After all, the Aurora incident may be big news in the UK - but for Carnival customers elsewhere it's unlikely to make too much of a splash.
0	Assuming that Citigroup is right, and demand stays solid, the structure of the industry also works in Carnival's favour.
0	In the wake of P&O Princess's takeover by Carnival, the business is now to a great extent a duopoly.
0	Given the expense of building, outfitting and running a cruise ship, slowing supply growth is a certainty, said David Anders at Merrill Lynch on Thursday.
0	In other words, if you do want a cruise, your options are limited.
0	And with Carnival remaining the market leader, it looks set to keep selling the tickets - no matter what happens to the ill-fated Aurora in the future.
0	The 'ticking budget' facing the US The budget proposals laid out by the administration of US President George W Bush are highly controversial.
0	The Washington-based Economic Policy Institute, which tends to be critical of the President, looks at possible fault lines.
0	US politicians and citizens of all political persuasions are in for a dose of shock therapy.
0	Without major changes in current policies and political prejudices, the federal budget simply cannot hold together.
0	News coverage of the Bush budget will be dominated by debates about spending cuts, but the fact is these will be large cuts in small programs.
0	From the standpoint of the big fiscal trends, the cuts are gratuitous and the big budget train wreck is yet to come.
0	Under direct threat will be the federal government's ability to make good on its debts to the Social Security Trust Fund.
0	As soon as 2018, the fund will begin to require some cash returns on its bond holdings in order to finance all promised benefits.
0	The trigger for the coming shock will be rising federal debt, which will grow in 10 years, by conservative estimates, to more than half the nation's total annual output.
0	This upward trend will force increased borrowing by the federal government, putting upward pressure on interest rates faced by consumers and business.
0	Even now, a growing share of US borrowing is from abroad.
0	The US Government cannot finance its operations without heavy borrowing from the central banks of Japan and China, among other nations.
0	This does not bode well for US influence in the world.
0	The decline of the dollar is a warning sign that current economic trends cannot continue.
0	The dollar is already sinking.
0	Before too long, credit markets are likely to react, and interest rates will creep upwards.
0	That will be the shock.
0	Interest-sensitive industries will feel pain immediately - sectors such as housing, automobiles, other consumer durables, agriculture, and small business.
0	Some will recall the news footage of angry farmers driving their heavy equipment around the US Capitol in the late 1970s.
0	There will be no need for constitutional amendments to balance the budget.
0	The public outcry will force Congress to act.
0	Whether it will act wisely is another matter.
0	How did this happen? By definition, the deficit means too little revenue and too much spending - but this neutral description doesn't adequately capture the current situation.
0	Federal revenues are at 1950s levels, while spending remains where it has been in recent decades - much higher.
0	In addition, the United States has two significant military missions.
0	The Bush administration's chosen remedy is the least feasible one.
0	Reducing domestic spending, or eliminating waste, fraud and abuse is toothless because this slice of the budget is too small to solve the problem.
0	Indeed, if Congress were rash enough to balance the budget in this way, there would hardly be any such spending left.
0	Law enforcement, space exploration, environmental clean-up, economic development, the Small Business Administration, housing, veterans' benefits, aid to state and local governments would all but disappear.
0	It's fantasy to think these routine government functions could be slashed.
0	The biggest spending growth areas are defence (including homeland security), and health care for the elderly and the poor.
0	To some extent, increases in these areas are inevitable.
0	The US population is aging, and the nation does face genuine threats in the world.
0	But serious savings can only be found where the big money is.
0	Savings in health care spending that do not come at the expense of health can only be achieved with wholesale reform of the entire system, public and private.
0	Brute force budget cuts or spending caps would ill-serve the nation's elderly and indigent.
0	On the revenue side, the lion's share of revenue lost to tax cuts enacted since 2000 will have to be replaced.
0	Some rearranging could hold many people harmless and focus most of the pain on those with relatively high incomes.
0	Finally, blind allegiance to a balanced budget will have to be abandoned.
0	There is no good reason to fixate on it, anyway.
0	Moderate deficits and slowly rising federal debt can be sustained indefinitely.
0	Borrowing for investments in education and infrastructure that pay off in future years makes sense.
0	The sooner we face that reality, the sooner workable reforms can be pursued.
0	First on the list should be tax reform to raise revenue, simplify the tax code, and restore some fairness eroded by the Bush tax cuts.
0	Second should be a dispassionate re-evaluation of the huge increase in defence spending over the past three years, much of it unrelated to Afghanistan, Iraq, or terrorism.
0	Third must be the start of a serious debate on large-scale health care reform.
0	One thing is certain - destroying the budget in order to save it is not going to equip the US economy and government for the challenges of this new century.
0	Ebbers 'aware' of WorldCom fraud Former WorldCom boss Bernie Ebbers was directly involved in the $11bn financial fraud at the firm, his closest associate has told a US court.
0	Giving evidence in the criminal trial of Mr Ebbers, ex-finance chief Scott Sullivan implicated his colleague in the accounting scandal at the firm.
0	Mr Sullivan, WorldCom's former number two, is the government's chief witness in its case against Mr Ebbers.
0	Mr Ebbers has denied multiple charges of conspiracy and fraud.
0	Senior WorldCom executives are accused of orchestrating a huge fraud at the former telecoms company in which they exaggerated revenues and hid the cost of expenses.
0	The firm was forced into bankruptcy, the largest in US history.
0	Mr Sullivan, 42, pleaded guilty to fraud last year and agreed to assist the government with its case against Mr Ebbers.
0	Prosecutors have alleged that Mr Ebbers, 63, directed Mr Sullivan to hide the true state of the company's finances by providing false information to the firm's accountants.
0	Mr Ebbers has denied all the charges, saying he was unaware of the fraud.
0	His lawyers claim that their client was unfamiliar with detailed accounting practices and left that side of the business to Mr Sullivan.
0	However, on Monday Mr Sullivan named Mr Ebbers as one of five executives who participated in the accounting fraud.He [Ebbers] has got a hands-on grasp of financial information, Mr Sullivan told a New York court.
0	On his first day of questioning, Mr Sullivan admitted to falsifying the company's financial statements.
0	We did not disclose these adjustments, he said.We did not talk about these adjustments and the information was false. Mr Sullivan said his former boss knew more about accounting matters than many chief financial officers and described him as detail-oriented.
0	He portrayed Mr Ebbers, a charismatic businessman who built up WorldCom from a small regional operator into one of America's largest telecoms firms, as obsessed with costs.He would talk about that there were more coffee filters than coffee bags and that means employees are taking coffee home, he said.We needed to cut expenses.
0	We needed to cut a lot more than coffee expenses. Mr Sullivan is at the centre of the government's case against Mr Ebbers.
0	Mr Ebbers could face a sentence of 85 years if convicted of all the charges he is facing.
0	Renault boss hails 'great year' Strong sales outside western Europe helped Renault boost its profits by more than 40% in 2004 although the firm warned of lower margins this year.
0	France's second largest carmaker enjoyed a healthy 43% rise in net profits to 2.4bn euros ($3.1bn; £2.9bn) as sales rose 8% to 40.7bn euros.
0	The firm said strong demand outside western Europe and the good performance of its Megane range lifted its results.
0	Chairman Louis Schweitzer said 2004 had been a great year for the firm.
0	Renault sold more than 2.4 million vehicles in 2004, an increase of 4% on the previous year.
0	Growth came mainly from outside western Europe, with particularly strong sales in Turkey, Russia and North Africa.
0	In total, sales outside western Europe - Renault's core market - rose 16.5%.
0	Japanese carmaker Nissan - in which Renault owns a 44% stake - contributed 1.7bn euros in net income over the year.
0	Nissan chairman Carlos Ghosn is to succeed Mr Schweitzer at the head of Renault later this year.
0	Renault said the outlook for the industry in Europe this year was stable, with small growth forecast in other regions.
0	The firm will benefit from the launch of a new Clio model in the coming year and the roll-out of the Logan in many markets.
0	However, the firm said it expected operating margins to be lower in 2005, at 4% of sales as opposed to 5%.In a sluggish market and an environment impacted by the rise in raw material prices, Renault intends to continue to grow its global sales, the company said in a statement.
0	Survey confirms property slowdown Government figures have confirmed a widely reported slowdown of the UK's housing market in late 2004.
0	House prices were 11.8% higher on the year in the last quarter of 2004, down from 16.3% in the July-to-September quarter, the Land Registry said.
0	The average house price in England and Wales was £182,920, down from £187,971 in July-September.
0	The volume of sales between October and December dropped by nearly a quarter from the same period in 2003.
0	The government figures are the first official confirmation of falls in the market at the end of 2004.
0	Land Registry figures are less up to date than those of banks and building societies, since they record completions not mortgage approvals.
0	However, the figures are viewed as the most accurate measure of house prices as they include all property transactions, including cash sales.
0	The cost of buying a home fell in seven out of 10 regions between the third and fourth quarters of 2004.
0	The biggest annual gains were made in Wales, where house prices were up by 23% in the fourth quarter.
0	House prices rose the slowest in Greater London, being up by 6%.
0	In the capital, the volume of sales fell by 23% from 36,185 in 2003 to 28,041 for the same period in 2004.
0	There was also a decline in the number of million-pound properties sold in the capital, with 436 properties over £1m sold compared to 469 for the same period in 2003.
0	Although the figures point to a slowdown in the market, the most recent surveys from Nationwide and Halifax have indicated the market may be undergoing a revival.
0	After registering falls at the back end of 2004, Halifax said house prices rose by 0.8% in January and Nationwide reported a rise of 0.4% in the first month of the year.
0	Members of the Bank of England's rate-setting committee will make their latest decision on interest rates on Thursday.
0	Bush budget seeks deep cutbacks President Bush has presented his 2006 budget, cutting domestic spending in a bid to lower a record deficit projected to peak at $427bn (£230bn) this year.
0	The $2.58 trillion (£1.38 trillion) budget submitted to Congress affects 150 domestic programmes from farming to the environment, education and health.
0	But foreign aid is due to rise by 10%, with more money to treat HIV/Aids and reward economic and political reform.
0	Military spending is also set to rise by 4.8%, to reach $419.3bn.
0	The budget does not include the cost of running military operations in Iraq and Afghanistan, for which the administration is expected to seek an extra $80bn from Congress later this year.
0	Congress will spend several months debating George W Bush's proposal.
0	The state department's planned budget would rise to just under $23bn - a fraction of the defence department's request - including almost $6bn to assist US allies in the war on terror.
0	However, the administration is keen to highlight its global effort to tackle HIV/Aids, the BBC's Jonathan Beale reports, and planned spending would almost double to $3bn, with much of that money going to African nations.
0	Mr Bush also wants to increase the amount given to poorer countries through his Millennium Challenge Corporation.
0	The scheme has been set up to reward developing countries that embrace what the US considers to be good governance and sound policies.
0	Yet Mr Bush's proposed spending of $3bn on that project is well below his initial promise of $5bn.
0	A key spending line missing from proposals is the cost of funding the administration's proposed radical overhaul of Social Security, the pensions programme on which many Americans rely for their retirement income.
0	Some experts believe this could require borrowing of up to $4.5 trillion over a 20-year period.
0	Neither does the budget include any cash to purchase crude oil for the US emergency petroleum stockpile.
0	Concern over the level of the reserve, created in 1970s, has led to rises in oil prices over the past year.
0	The Bush administration will instead continue to fill the reserve by taking oil - rather than cash - from energy companies that drill under federal leases.
0	The outline proposes reductions in budgets at 12 out of 23 government agencies including cuts of 9.6% at Agriculture and 5.6% at the Environmental Protection Agency.
0	The spending plan for the year beginning 1 October is banking on a healthy US economy to boost government income by 6.1% to $2.18 trillion.
0	Spending is forecast to grow by 3.5% to $2.57 trillion.
0	But the budget is still the tightest yet under Mr Bush's presidency.In order to sustain our economic expansion, we must continue pro-growth policies and enforce even greater spending restraint across federal government, Mr Bush said in his budget message to Congress.
0	Mr Bush has promised to halve the US's massive budget deficit within five years.
0	The deficit, partly the result of massive tax cuts early in Mr Bush's presidency, has been a key factor in pushing the US dollar lower.
0	The independent Congressional Budget Office estimates that the shortfall could shrink to little more than $200bn by 2009, returning to the surpluses seen in the late 1990s by 2012.
0	But its estimates depend on the tax cuts not being made permanent, in line with the promise when they were passed that they would sunset, or disappear, in 2010.
0	Most Republicans, however, want them to stay in place.
0	And the figures also rely on the Social Security trust fund - the money set aside to cover the swelling costs of retirement pensions - being offset against the main budget deficit.
0	Profits stall at China's Lenovo Profits at Chinese computer firm Lenovo have stood still amid slowing demand at home and stiffening competition.
0	The firm is in the international spotlight after last year signing a deal to buy the PC division of personal computer pioneer IBM.
0	Lenovo's profit for the three months to December was HK$327m (US$42m; £22m), less than 1% up on the year before.
0	Chinese PC sales have risen by a fifth in each of the past two years, but are now growing more slowly.
0	The company is still by far the biggest player in China, with more than a quarter of the market.
0	But Western firms such as Dell and Hewlett-Packard are also mounting a more solid fight for market share in China, and Lenovo's sales were down 3.7% by revenue to HK$6.31bn.
